'10,'004,'01,'000,'0000,1,葉芳棟,'999,'1,'0581101,45,台北市,專科,N, , .1,year,election_type,election_folder,'63,'000.1,陳汝斌,'210,'0260902,77,台中市,高中,楊敬賜,'1.1,'0420525,61,臺灣省,碩士,*,謝維洲,'16,'0720505,31,新北市,大學,'00,楊文科,'0400322,67,吳蕚洋,'0490815,58,臺中市,葉芬英,'2,'0520730,55,Y,王芝安,'199,'0611008,46,臺北市
'10,'007,'01,'000,'0000,2,洪敏雄,'999,'1,'0501019,53.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'007,'01,'000,'0000,3,魏明谷,'16,'1,'0520318,51.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'007,'01,'000,'0000,4,林滄敏,'1,'1,'0470101,56.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'008,'01,'000,'0000,1,李文忠,'16,'1,'0470620,56.0,臺灣省,高中,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'008,'01,'000,'0000,2,林明溱,'1,'1,'0400213,63.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'009,'01,'000,'0000,1,張麗善,'1,'2,'0530101,50.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'009,'01,'000,'0000,2,李進勇,'16,'1,'0400801,63.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'010,'01,'000,'0000,1,黃宏成台灣阿成世界偉人,'999,'1,'0570320,46.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'010,'01,'000,'0000,2,張花冠,'16,'2,'0430707,60.0,臺灣省,碩士,Y,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'010,'01,'000,'0000,3,翁重鈞,'1,'1,'0440531,59.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'013,'01,'000,'0000,1,簡太郎,'1,'1,'0360215,67.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'013,'01,'000,'0000,2,潘孟安,'16,'1,'0520815,51.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'002,'01,'000,'0000,1,林聰賢,'16,'1,'0510222,52.0,臺灣省,碩士,Y,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'002,'01,'000,'0000,2,邱淑媞,'1,'2,'0511017,52.0,台南市,博士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,1,傅崐萁,'999,'1,'0510508,52.0,台中市,碩士,Y,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,2,徐榛蔚,'999,'2,'0571012,46.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,3,黄師鵬,'999,'1,'0460718,57.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,4,柯賜海,'999,'1,'0450304,58.0,台南市,其他,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,5,朱國華,'999,'1,'0480617,55.0,臺灣省,專科,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'015,'01,'000,'0000,6,蔡啟塔,'1,'1,'0471009,56.0,臺灣省,其他,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'014,'01,'000,'0000,1,劉櫂豪,'16,'1,'0560202,47.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'014,'01,'000,'0000,2,黃健庭,'1,'1,'0481106,55.0,臺灣省,碩士,Y,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'016,'01,'000,'0000,1,陳光復,'16,'1,'0441025,59.0,臺灣省,高中,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'016,'01,'000,'0000,2,蘇崑雄,'1,'1,'0450407,58.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,1,謝立功,'1,'1,'0500510,53.0,台北市,博士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,2,黃景泰,'999,'1,'0541105,49.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,3,林右昌,'16,'1,'0600310,43.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,4,何燕堂,'199,'1,'0541113,49.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,5,吳武明,'999,'1,'0460613,57.0,台北市,博士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,6,江鑒育,'999,'1,'0490311,54.0,其他,專科,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,1,劉正幸,'999,'1,'0441126,59.0,臺灣省,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,2,許明財,'1,'1,'0420613,61.0,臺灣省,碩士,Y, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,3,蔡仁堅,'999,'1,'0411027,62.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,4,林智堅,'16,'1,'0640527,39.0,臺灣省,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,5,吳淑敏,'999,'2,'0540829,49.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,1,陳秀麗,'999,'2,'0371023,66.0,臺灣省,其他,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,2,陳泰山,'999,'1,'0381005,65.0,臺灣省,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,3,陳以真,'1,'2,'0660125,37.0,台北市,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,4,涂醒哲,'16,'1,'0400617,63.0,臺灣省,博士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,5,許文建,'999,'1,'0490706,54.0,臺灣省,高中,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,6,林詩涵,'199,'2,'0701101,33.0,台中市,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,1,蘇龍科,'999,'1,'0490108,54.0,台中市,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,2,雷由靖,'999,'1,'0500329,53.0,臺灣省,高中,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,3,陳福海,'999,'1,'0520603,51.0,金馬地區,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,4,李沃士,'1,'1,'0490401,54.0,金馬地區,碩士,Y, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,5,汪成華,'196,'2,'0491007,54.0,新北市,碩士,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,6,洪志恒,'999,'1,'0571007,46.0,金馬地區,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,7,莊育民,'999,'1,'0590625,44.0,金馬地區,高中,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,8,林水泉,'999,'1,'0370826,66.0,金馬地區,其他,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,9,許乃權,'999,'1,'0451215,57.0,金馬地區,大學,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'020,'01,'000,'0000,10,楊榮祥,'999,'1,'0421008,61.0,金馬地區,高中,N, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'007,'01,'000,'0000,1,劉增應,'1,'1,'0470824,56.0,金馬地區,碩士,N,*, ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09,'007,'01,'000,'0000,2,楊綏生,'1,'1,'0431110,60.0,金馬地區,大學,Y, , ,2014,市長,縣市市長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'1,,,,,N, , ,2014,市長,直轄市市長,'63,'000,趙衍慶,'999,'0251007,78.0,其他,其他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,3,,,'1,,,,,N, , ,2014,市長,直轄市市長,'63,'000,李宏信,'999,'0291119,74.0,台北市,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,4,,,'1,,,,,N, , ,2014,市長,直轄市市長,'63,'000,陳永昌,'999,'0410503,62.0,臺灣省,其他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,5,,,'1,,,,,N, , ,2014,市長,直轄市市長,'63,'000,馮光遠,'999,'0420923,61.0,台北市,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,6,,,'1,,,,,N, , ,2014,市長,直轄市市長,'63,'000,連勝文,'1,'0590203,44.0,台北市,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,7,,,'1,,,,,N,*, ,2014,市長,直轄市市長,'63,'000,柯文哲,'999,'0480806,55.0,臺灣省,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,1,,,'1,,,,,N, , ,2014,市長,直轄市市長,'65,'000,游錫堃,'16,'0370425,66.0,臺灣省,大學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'1,,,,,N, , ,2014,市長,直轄市市長,'65,'000,李進順,'999,'0490415,54.0,新北市,專科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,3,,,'1,,,,,Y,*, ,2014,市長,直轄市市長,'65,'000,朱立倫,'1,'0500607,53.0,臺灣省,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,1,,,'1,,,,,N,*, ,2014,市長,直轄市市長,'68,'000,鄭文燦,'16,'0560706,47.0,臺灣省,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'1,,,,,N, , ,2014,市長,直轄市市長,'68,'000,吳志揚,'1,'0580208,45.0,臺灣省,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,3,,,'1,,,,,N, , ,2014,市長,直轄市市長,'68,'000,許睿智,'999,'0270120,76.0,臺灣省,高中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,1,,,'1,,,,,Y, , ,2014,市長,直轄市市長,'66,'000,胡志強,'1,'0370515,66.0,其他,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'1,,,,,N,*, ,2014,市長,直轄市市長,'66,'000,林佳龍,'16,'0530213,50.0,台北市,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,1,,,'1,,,,,Y,*, ,2014,市長,直轄市市長,'67,'000,賴清德,'16,'0481006,55.0,新北市,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'2,,,,,N, , ,2014,市長,直轄市市長,'67,'000,黃秀霜,'1,'0500220,53.0,臺灣省,博士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,1,,,'1,,,,,N, , ,2014,市長,直轄市市長,'64,'000,周可盛,'999,'0460804,57.0,高雄市,大學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,2,,,'2,,,,,Y,*, ,2014,市長,直轄市市長,'64,'000,陳菊,'16,'0390610,64.0,臺灣省,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,'01,'000,'0000,3,,,'1,,,,,N, , ,2014,市長,直轄市市長,'64,'000,楊秋興,'1,'0450515,58.0,高雄市,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林群森,'1,'0600313,43.0,台北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳見賢,'1,'0491212,53.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,4,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,杜文中,'1,'0560505,47.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,5,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,林為洲,'1,'0500725,53.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,6,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蘇明輝,'1,'0420425,61.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,7,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,郭鴻德,'1,'0520529,51.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,8,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,葉芬英,'2,'0520730,51.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,9,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,傅文忠,'1,'0610902,42.0,台北市,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,10,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,蔡志環,'2,'0480801,55.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,11,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭美琴,'2,'0430401,60.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,12,,,'15,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,高偉凱,'1,'0601230,42.0,台北市,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,13,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,邱靖雅,'2,'0611212,41.0,新北市,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,14,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳凱榮,'1,'0511224,51.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'01,'000,'0000,15,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,林保光,'1,'0501010,53.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳菊花,'2,'0491011,54.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,2,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,甄克堅,'1,'0591018,44.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳淑君,'2,'0601207,42.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,黃永傳,'1,'0341123,69.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,5,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳栢維,'1,'0540908,49.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'02,'000,'0000,6,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張春鳳,'2,'0430223,60.0,高雄市,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭清漢,'1,'0480221,55.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,羅春蘭,'2,'0510201,52.0,臺灣省,高中,!,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,黃金樓,'1,'0540831,49.0,臺灣省,大學,-,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,4,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張鎮榮,'1,'0411230,61.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,5,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳寀璇,'2,'0500305,53.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,6,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,吳傳地,'1,'0530516,50.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'03,'000,'0000,7,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳林金玉,'2,'0470912,56.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'04,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳玉蟾,'2,'0470425,56.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'04,'000,'0000,2,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,劉良彬,'1,'0491105,54.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'04,'000,'0000,3,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,嚴永秋,'1,'0381006,65.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'04,'000,'0000,4,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,羅吉燾,'1,'0361215,66.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'05,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,楊連湧,'1,'0331128,70.0,臺灣省,其他, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'05,'000,'0000,2,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,范曰富,'1,'0491221,53.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'05,'000,'0000,3,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,賴江海,'1,'0470818,56.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'05,'000,'0000,4,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張玟源,'1,'0510623,52.0,新北市,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'06,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張志弘,'1,'0481010,55.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'06,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,温文結,'1,'0371019,66.0,臺灣省,其他, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'06,'000,'0000,3,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,蔡維邦,'1,'0291029,74.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'07,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,林政良,'1,'0411018,62.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,1,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林昭錡,'1,'0490222,54.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,2,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,羅吉祥,'1,'0460820,57.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,3,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,彭余美玲,'2,'0520505,51.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,4,,,'79,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,周江杰,'1,'0690715,34.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,5,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,黃秀龍,'1,'0490602,54.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,6,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,郭遠彰,'1,'0481202,54.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'004,'08,'000,'0000,7,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,彭怡君,'2,'0780412,25.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
