prv_code,city_code,area_code,dept_code,li_code,tbox_no,cand_no,ticket_num,ticket_percent,is_victor,ris_prv_code,ris_city_code,ris_area_code,ris_dept_code,area_name,cand_id,cand_name,cand_sex,cand_birthyear,cand_edu,party_code,party_name,is_current,is_vice,election_year,data_level
06,005,00,000,0000,0000,1,340069,46.49, ,10,007,00,000,彰化縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,005,00,000,0000,0000,1,340069,46.49,,10,007,00,000,彰化縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,005,00,000,0000,0000,2,369968,50.58,*,10,007,00,000,彰化縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,005,00,000,0000,0000,2,369968,50.58,,10,007,00,000,彰化縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,005,00,000,0000,0000,3,21403,2.92, ,10,007,00,000,彰化縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,005,00,000,0000,0000,3,21403,2.92,,10,007,00,000,彰化縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,006,00,000,0000,0000,1,123077,42.36, ,10,008,00,000,南投縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,006,00,000,0000,0000,1,123077,42.36,,10,008,00,000,南投縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,006,00,000,0000,0000,2,158703,54.62,*,10,008,00,000,南投縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,006,00,000,0000,0000,2,158703,54.62,,10,008,00,000,南投縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,006,00,000,0000,0000,3,8726,3.0, ,10,008,00,000,南投縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,006,00,000,0000,0000,3,8726,3.0,,10,008,00,000,南投縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,007,00,000,0000,0000,1,214141,55.81, ,10,009,00,000,雲林縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,007,00,000,0000,0000,1,214141,55.81,,10,009,00,000,雲林縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,007,00,000,0000,0000,2,159891,41.67,*,10,009,00,000,雲林縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,007,00,000,0000,0000,2,159891,41.67,,10,009,00,000,雲林縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,007,00,000,0000,0000,3,9662,2.51, ,10,009,00,000,雲林縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,007,00,000,0000,0000,3,9662,2.51,,10,009,00,000,雲林縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,008,00,000,0000,0000,1,181463,58.57, ,10,010,00,000,嘉義縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,008,00,000,0000,0000,1,181463,58.57,,10,010,00,000,嘉義縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,008,00,000,0000,0000,2,120946,39.04,*,10,010,00,000,嘉義縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,008,00,000,0000,0000,2,120946,39.04,,10,010,00,000,嘉義縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,008,00,000,0000,0000,3,7364,2.37, ,10,010,00,000,嘉義縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,008,00,000,0000,0000,3,7364,2.37,,10,010,00,000,嘉義縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,009,00,000,0000,0000,1,271722,55.13, ,10,013,00,000,屏東縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,009,00,000,0000,0000,1,271722,55.13,,10,013,00,000,屏東縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,009,00,000,0000,0000,2,211571,42.92,*,10,013,00,000,屏東縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,009,00,000,0000,0000,2,211571,42.92,,10,013,00,000,屏東縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,009,00,000,0000,0000,3,9562,1.94, ,10,013,00,000,屏東縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,009,00,000,0000,0000,3,9562,1.94,,10,013,00,000,屏東縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,010,00,000,0000,0000,1,33417,30.5, ,10,014,00,000,臺東縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,010,00,000,0000,0000,1,33417,30.5,,10,014,00,000,臺東縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,010,00,000,0000,0000,2,72823,66.47,*,10,014,00,000,臺東縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,010,00,000,0000,0000,2,72823,66.47,,10,014,00,000,臺東縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,010,00,000,0000,0000,3,3313,3.02, ,10,014,00,000,臺東縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,010,00,000,0000,0000,3,3313,3.02,,10,014,00,000,臺東縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,011,00,000,0000,0000,1,43845,25.94, ,10,015,00,000,花蓮縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,011,00,000,0000,0000,1,43845,25.94,,10,015,00,000,花蓮縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,011,00,000,0000,0000,2,118815,70.29,*,10,015,00,000,花蓮縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,011,00,000,0000,0000,2,118815,70.29,,10,015,00,000,花蓮縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,011,00,000,0000,0000,3,6359,3.76, ,10,015,00,000,花蓮縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,011,00,000,0000,0000,3,6359,3.76,,10,015,00,000,花蓮縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,012,00,000,0000,0000,1,20717,45.65, ,10,016,00,000,澎湖縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,012,00,000,0000,0000,1,20717,45.65,,10,016,00,000,澎湖縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,012,00,000,0000,0000,2,22579,49.75,*,10,016,00,000,澎湖縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,012,00,000,0000,0000,2,22579,49.75,,10,016,00,000,澎湖縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,012,00,000,0000,0000,3,2082,4.58, ,10,016,00,000,澎湖縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,012,00,000,0000,0000,3,2082,4.58,,10,016,00,000,澎湖縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
07,002,00,000,0000,0000,1,418,8.03,,09,007,00,000,連江縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
07,002,00,000,0000,0000,1,418,8.03, ,09,007,00,000,連江縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
07,002,00,000,0000,0000,2,4507,86.6,,09,007,00,000,連江縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
07,002,00,000,0000,0000,2,4507,86.6,*,09,007,00,000,連江縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
07,002,00,000,0000,0000,3,279,5.36,,09,007,00,000,連江縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
07,002,00,000,0000,0000,3,279,5.36, ,09,007,00,000,連江縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
07,001,00,000,0000,0000,1,3193,8.21,,09,020,00,000,金門縣,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
07,001,00,000,0000,0000,1,3193,8.21, ,09,020,00,000,金門縣,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
07,001,00,000,0000,0000,2,34676,89.23,,09,020,00,000,金門縣,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
07,001,00,000,0000,0000,2,34676,89.23,*,09,020,00,000,金門縣,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
07,001,00,000,0000,0000,3,990,2.54,,09,020,00,000,金門縣,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
07,001,00,000,0000,0000,3,990,2.54, ,09,020,00,000,金門縣,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,013,00,000,0000,0000,1,79562,36.76, ,10,017,00,000,基隆市,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,013,00,000,0000,0000,1,79562,36.76,,10,017,00,000,基隆市,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,013,00,000,0000,0000,2,128294,59.28,*,10,017,00,000,基隆市,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,013,00,000,0000,0000,2,128294,59.28,,10,017,00,000,基隆市,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,013,00,000,0000,0000,3,8533,3.94, ,10,017,00,000,基隆市,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,013,00,000,0000,0000,3,8533,3.94,,10,017,00,000,基隆市,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,014,00,000,0000,0000,1,92632,39.48,,10,018,00,000,新竹市,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,014,00,000,0000,0000,1,92632,39.48, ,10,018,00,000,新竹市,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,014,00,000,0000,0000,2,134728,57.43,,10,018,00,000,新竹市,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,014,00,000,0000,0000,2,134728,57.43,*,10,018,00,000,新竹市,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,014,00,000,0000,0000,3,7216,3.07,,10,018,00,000,新竹市,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,014,00,000,0000,0000,3,7216,3.07, ,10,018,00,000,新竹市,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
06,015,00,000,0000,0000,1,76711,51.04,,10,020,00,000,嘉義市,8066,蘇嘉全,1,1956,碩士,16,民主進步黨,N,Y,2012,C
06,015,00,000,0000,0000,1,76711,51.04, ,10,020,00,000,嘉義市,8065,蔡英文,2,1956,博士,16,民主進步黨,N, ,2012,C
06,015,00,000,0000,0000,2,69535,46.26,*,10,020,00,000,嘉義市,8067,馬英九,1,1950,博士,1,中國國民黨,Y, ,2012,C
06,015,00,000,0000,0000,2,69535,46.26,,10,020,00,000,嘉義市,8068,吳敦義,1,1948,大學,1,中國國民黨,N,Y,2012,C
06,015,00,000,0000,0000,3,4042,2.68,,10,020,00,000,嘉義市,8070,林瑞雄,1,1940,博士,999,無黨籍及未經政黨推薦,N,Y,2012,C
06,015,00,000,0000,0000,3,4042,2.68, ,10,020,00,000,嘉義市,8069,宋楚瑜,1,1942,博士,999,無黨籍及未經政黨推薦,N, ,2012,C
