年份,縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,平原立委候選人1＿候選人名稱,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,平原立委有效票數A,平原立委無效票數B,平原立委投票數C,平原立委選舉人數G,山原立委候選人1＿候選人名稱,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委有效票數A,山原立委無效票數B,山原立委投票數C,山原立委選舉人數G,"不分區政黨(1)

合一行動聯盟","不分區政黨(2)

中華統一促進黨","不分區政黨(3)

親民黨","不分區政黨(4)

安定力量","不分區政黨(5)

台灣基進","不分區政黨(6)

時代力量","不分區政黨(7)

新黨","不分區政黨(8)

喜樂島聯盟","不分區政黨(9)

中國國民黨","不分區政黨(10)

一邊一國行動黨","不分區政黨(11)

勞動黨","不分區政黨(12)

綠黨","不分區政黨(13)

宗教聯盟","不分區政黨(14)

民主進步黨","不分區政黨(15)

台灣民眾黨","不分區政黨(16)

台灣維新","不分區政黨(17)

台澎黨","不分區政黨(18)

國會政黨聯盟","不分區政黨(19)

台灣團結聯盟",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G,"不分區政黨(1)

小民參政歐巴桑聯盟","不分區政黨(2)

台灣綠黨","不分區政黨(3)

臺灣雙語無法黨","不分區政黨(4)

台灣基進","不分區政黨(5)

中華統一促進黨","不分區政黨(6)

民主進步黨","不分區政黨(7)

制度救世島","不分區政黨(8)

時代力量","不分區政黨(10)

司法改革黨","不分區政黨(11)

新黨","不分區政黨(12)

台灣民眾黨","不分區政黨(13)

台灣維新","不分區政黨(14)

親民黨","不分區政黨(15)

人民最大黨","不分區政黨(16)

台灣團結聯盟"
2024,花蓮縣,光復鄉,東富村,10015070011,柯文哲/吳欣盈,102,賴清德/蕭美琴,64,侯友宜/趙少康,392,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,249,449,5,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,249,404,6,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,249,6,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,543,21,83,4.0,12.0,5.0,1.0,2.0,47.0,1.0,7.0,1.0,1.0,64.0,0.0,3.0,1.0,1.0
2024,花蓮縣,光復鄉,西富村,10015070012,柯文哲/吳欣盈,77,賴清德/蕭美琴,78,侯友宜/趙少康,353,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,251,260,0,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,251,209,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,251,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,494,18,83,2.0,5.0,5.0,1.0,1.0,65.0,1.0,5.0,4.0,0.0,57.0,0.0,1.0,0.0,4.0
2024,花蓮縣,卓溪鄉,卓清村,10015130005,柯文哲/吳欣盈,116,賴清德/蕭美琴,48,侯友宜/趙少康,361,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,333,330,4,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,333,10,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,333,292,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503,29,83,0.0,0.0,8.0,1.0,1.0,31.0,0.0,5.0,2.0,0.0,69.0,0.0,2.0,1.0,1.0
2024,花蓮縣,卓溪鄉,卓溪村,10015130004,柯文哲/吳欣盈,102,賴清德/蕭美琴,43,侯友宜/趙少康,268,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,332,413,4,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,332,17,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,332,351,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,397,20,83,3.0,6.0,3.0,1.0,3.0,39.0,0.0,5.0,1.0,0.0,57.0,0.0,1.0,1.0,2.0
2024,花蓮縣,卓溪鄉,古風村,10015130006,柯文哲/吳欣盈,120,賴清德/蕭美琴,59,侯友宜/趙少康,376,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335,200,2,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,335,11,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,335,180,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,540,20,83,3.0,3.0,6.0,2.0,3.0,42.0,1.0,7.0,2.0,1.0,75.0,0.0,1.0,1.0,1.0
2024,花蓮縣,卓溪鄉,太平村,10015130003,柯文哲/吳欣盈,101,賴清德/蕭美琴,36,侯友宜/趙少康,293,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,331,430,5,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,331,9,1,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,331,407,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,421,14,83,2.0,4.0,6.0,0.0,1.0,22.0,1.0,4.0,1.0,0.0,55.0,0.0,1.0,0.0,2.0
2024,花蓮縣,卓溪鄉,崙山村,10015130001,柯文哲/吳欣盈,74,賴清德/蕭美琴,18,侯友宜/趙少康,197,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,328,289,5,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,328,16,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,328,261,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,283,11,83,0.0,2.0,2.0,0.0,0.0,11.0,1.0,3.0,3.0,1.0,38.0,1.0,0.0,1.0,1.0
2024,花蓮縣,卓溪鄉,立山村,10015130002,柯文哲/吳欣盈,114,賴清德/蕭美琴,60,侯友宜/趙少康,364,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,329,270,4,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,329,7,0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,329,245,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,523,20,83,1.0,1.0,3.0,1.0,2.0,55.0,0.0,0.0,1.0,1.0,72.0,0.0,2.0,2.0,1.0
2024,花蓮縣,吉安鄉,仁和村,10015050017,柯文哲/吳欣盈,842,賴清德/蕭美琴,696,侯友宜/趙少康,1345,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,201,648,3,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,201,116,2,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,201,16,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2828,81,83,17.0,15.0,22.0,7.0,5.0,589.0,5.0,54.0,13.0,11.0,676.0,2.0,16.0,5.0,11.0
2024,花蓮縣,吉安鄉,仁安村,10015050016,柯文哲/吳欣盈,420,賴清德/蕭美琴,390,侯友宜/趙少康,655,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,199,705,4,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,199,152,1,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,199,14,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1428,49,83,14.0,13.0,3.0,5.0,1.0,341.0,1.0,19.0,2.0,3.0,319.0,1.0,5.0,1.0,2.0
2024,花蓮縣,吉安鄉,仁里村,10015050014,柯文哲/吳欣盈,995,賴清德/蕭美琴,997,侯友宜/趙少康,2044,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,188,672,3,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,188,118,2,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,188,9,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3829,70,83,27.0,35.0,20.0,12.0,12.0,853.0,3.0,75.0,14.0,13.0,650.0,2.0,21.0,4.0,13.0
2024,花蓮縣,吉安鄉,光華村,10015050018,柯文哲/吳欣盈,309,賴清德/蕭美琴,248,侯友宜/趙少康,710,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,206,614,10,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,206,97,4,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,206,40,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1246,49,83,4.0,12.0,8.0,1.0,14.0,219.0,1.0,22.0,3.0,8.0,247.0,0.0,8.0,0.0,2.0
2024,花蓮縣,吉安鄉,勝安村,10015050002,柯文哲/吳欣盈,898,賴清德/蕭美琴,1015,侯友宜/趙少康,1619,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,183,859,14,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,183,26,1,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,183,20,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3494,64,83,24.0,37.0,12.0,9.0,2.0,868.0,3.0,78.0,15.0,9.0,759.0,1.0,17.0,1.0,6.0
2024,花蓮縣,吉安鄉,北昌村,10015050001,柯文哲/吳欣盈,1234,賴清德/蕭美琴,1363,侯友宜/趙少康,2234,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,176,670,8,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,176,36,4,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,176,29,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4788,88,83,30.0,34.0,8.0,22.0,4.0,1198.0,1.0,101.0,17.0,9.0,1023.0,2.0,31.0,6.0,13.0
2024,花蓮縣,吉安鄉,南昌村,10015050012,柯文哲/吳欣盈,782,賴清德/蕭美琴,605,侯友宜/趙少康,1386,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,168,758,6,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,168,269,3,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,168,13,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2723,69,83,24.0,29.0,10.0,7.0,6.0,516.0,2.0,51.0,6.0,13.0,574.0,1.0,17.0,10.0,4.0
2024,花蓮縣,吉安鄉,南華村,10015050008,柯文哲/吳欣盈,215,賴清德/蕭美琴,343,侯友宜/趙少康,453,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,159,500,7,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,159,137,5,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,159,7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,970,53,83,2.0,16.0,4.0,3.0,3.0,294.0,0.0,9.0,4.0,2.0,164.0,1.0,5.0,0.0,8.0
2024,花蓮縣,吉安鄉,吉安村,10015050006,柯文哲/吳欣盈,902,賴清德/蕭美琴,882,侯友宜/趙少康,1740,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,150,645,13,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,150,31,1,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,150,12,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3483,81,83,27.0,34.0,12.0,9.0,5.0,754.0,1.0,61.0,10.0,16.0,765.0,1.0,12.0,3.0,11.0
2024,花蓮縣,吉安鄉,太昌村,10015050003,柯文哲/吳欣盈,573,賴清德/蕭美琴,673,侯友宜/趙少康,1062,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,141,825,6,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,141,70,2,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,141,21,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2234,99,83,19.0,17.0,12.0,6.0,5.0,604.0,2.0,35.0,6.0,11.0,428.0,3.0,11.0,2.0,6.0
2024,花蓮縣,吉安鄉,宜昌村,10015050013,柯文哲/吳欣盈,711,賴清德/蕭美琴,712,侯友宜/趙少康,1255,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,172,662,5,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,172,94,5,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,172,19,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2638,55,83,19.0,26.0,17.0,11.0,3.0,621.0,3.0,56.0,5.0,8.0,544.0,2.0,19.0,0.0,4.0
2024,花蓮縣,吉安鄉,干城村,10015050009,柯文哲/吳欣盈,149,賴清德/蕭美琴,123,侯友宜/趙少康,437,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,161,709,6,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,161,97,9,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,161,82,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,692,23,83,6.0,7.0,4.0,0.0,0.0,108.0,1.0,2.0,2.0,0.0,109.0,0.0,8.0,0.0,1.0
